parámetros del reclutamiento
bit,NSIM
3470791265.88288,7478278.32685976
3470791265.87682,7478277.87338083
3470791265.87645,7478278.07522823
3470791266.15796,7478277.86591486
3470791265.70287,7478277.79222512
3470791265.93701,7478278.24374496
3470791266.10511,7478278.35865977
3470791266.0866,7478278.96426492
3470791265.88248,7478278.25192723
3470791266.27261,7478278.50128615
3470791265.94933,7478278.4700417
3470791266.08663,7478278.4192113
3470791266.09365,7478278.43971647
3470791265.85323,7478277.59289103
3470791265.89197,7478278.70937773
3470791265.96608,7478278.0487114
3470791265.87469,7478278.41626701
3470791266.05394,7478278.07982579
3470791266.09543,7478278.65516692
3470791266.10689,7478278.28322653
3470791265.99305,7478278.76072234
3470791265.99495,7478278.44632487
3470791266.09461,7478278.35535491
3470791266.08206,7478278.28869716
3470791266.01418,7478278.14446244
3470791265.83986,7478278.45114041
3470791266.1185,7478278.01184946
3470791265.85932,7478277.88076905
3470791266.24588,7478278.21485917
3470791266.07692,7478278.27022846
3470791266.05424,7478278.10343514
3470791266.11128,7478278.60699915
3470791265.83254,7478278.27676951
3470791265.96216,7478278.45868785
3470791266.16898,7478278.31762654
3470791266.10103,7478278.56506462
3470791265.85765,7478278.33600555
3470791266.12864,7478278.10560094
3470791266.0381,7478278.10767008
3470791265.92878,7478277.89379566
3470791266.0857,7478278.41685159
3470791265.87839,7478278.37764847
3470791266.39817,7478278.62751073
3470791266.05355,7478278.33996354
3470791266.20126,7478277.91690411
3470791265.82734,7478278.26877974
3470791266.00621,7478278.53581014
3470791266.3173,7478278.22063587
3470791265.69972,7478278.46161866
3470791266.02794,7478278.27708174
3470791266.01259,7478278.43508016
3470791266.02824,7478278.20576906
3470791265.87527,7478278.21994306
3470791266.19589,7478277.9971543
3470791265.81006,7478278.41966977
3470791265.80687,7478278.54125019
3470791265.61976,7478277.98011071
3470791266.02107,7478278.35385877
3470791266.05661,7478278.40169247
3470791265.78337,7478278.22898282
3470791265.84614,7478278.26293045
3470791265.9301,7478278.03859415
3470791265.91257,7478278.11443132
3470791266.03955,7478277.90718451
3470791265.9337,7478278.0597024
3470791266.09825,7478278.39200659
3470791265.7594,7478278.72942745
3470791266.02589,7478278.27962679
3470791266.00387,7478277.89115801
3470791265.87925,7478277.7511746
3470791265.81449,7478278.49908137
3470791266.0103,7478278.26108192
3470791266.08851,7478278.28910927
3470791266.12397,7478278.15423591
3470791266.08795,7478278.43622502
3470791265.87311,7478277.92338986
3470791266.08634,7478277.99799002
3470791266.15289,7478278.35002663
3470791266.01031,7478278.56670232
3470791266.24972,7478278.12537055
3470791266.17421,7478278.38988275
3470791265.98309,7478278.15579627
3470791266.1904,7478278.11654234
3470791265.86665,7478278.16900779
3470791266.25937,7478277.99813088
3470791266.06101,7478278.0480837
3470791266.10785,7478277.88351366
3470791266.10567,7478277.9853547
3470791266.12782,7478278.06468468
3470791266.2818,7478278.24963704
3470791265.85586,7478278.21032471
3470791266.20394,7478278.25669366
3470791266.25711,7478278.10971765
3470791265.96657,7478278.04675005
3470791266.02864,7478277.80820367
3470791266.01677,7478278.88076611
3470791265.94846,7478278.31104443
3470791265.99715,7478278.1775933
3470791265.64019,7478277.84130116
3470791266.12592,7478278.06498369
3470791266.03416,7478277.94375406
3470791265.93553,7478278.04440801
3470791265.5387,7478278.22680809
3470791266.08627,7478278.70087189
3470791266.0998,7478278.40081195
3470791265.60754,7478278.61954517
3470791266.05359,7478278.0587114
3470791265.9412,7478277.95871328
3470791265.88861,7478277.85517257
3470791266.2058,7478278.34178572
3470791266.16307,7478278.5097637
3470791266.0626,7478278.19923125
3470791266.02896,7478278.39449435
3470791265.98895,7478277.79329956
3470791266.08833,7478278.12535979
3470791266.04216,7478278.32152463
3470791266.05,7478277.77339046
3470791265.86935,7478278.1067121
3470791266.16792,7478278.07451345
3470791266.31482,7478278.44523443
3470791266.25172,7478278.68806722
3470791266.26028,7478277.82051078
3470791265.90992,7478278.27236554
3470791265.88868,7478278.2657647
3470791265.82034,7478278.6518439
3470791266.0853,7478278.04690958
3470791265.89377,7478277.99559075
3470791265.9356,7478277.95747743
3470791266.1837,7478278.21031894
3470791266.13227,7478278.39207098
3470791265.85559,7478278.14724415
3470791265.90419,7478278.06830375
3470791266.03752,7478278.11303119
3470791265.79843,7478277.64358203
3470791265.9059,7478278.04851258
3470791266.18216,7478278.20353349
3470791266.07074,7478278.53489764
3470791266.04783,7478278.50837162
3470791266.26015,7478278.25110562
3470791265.93911,7478278.42438366
3470791266.1422,7478278.43180617
3470791266.02685,7478278.22381715
3470791266.29799,7478278.09783899
3470791265.89786,7478278.26227579
3470791266.10151,7478278.46911596
3470791266.08857,7478278.40306419
3470791266.01345,7478278.03761961
3470791265.95833,7478278.32767686
3470791265.85526,7478278.01310006
3470791265.89087,7478278.3642443
3470791266.06632,7478278.07736492
3470791266.16432,7478278.01291113
3470791266.097,7478278.11857915
3470791266.10479,7478278.48046152
3470791266.00923,7478278.11094736
3470791265.79475,7478278.44920156
3470791266.14862,7478278.19853814
3470791265.8307,7478277.98863935
3470791266.27902,7478278.21562638
3470791266.35008,7478278.3374758
3470791266.11174,7478278.40449354
3470791266.11885,7478278.38719669
3470791266.00674,7478278.25485054
3470791266.03171,7478278.47910493
3470791265.66241,7478278.34380503
3470791266.14063,7478278.31756733
3470791265.62008,7478277.9250706
3470791266.07477,7478278.16208019
3470791265.93338,7478278.3696287
3470791265.82627,7478278.61943192
3470791265.96995,7478278.5155265
3470791266.04284,7478278.11475928
3470791265.822,7478278.25261782
3470791265.87304,7478278.44985848
3470791266.17577,7478278.21830124
3470791265.91314,7478278.19646559
3470791265.85296,7478277.86185216
3470791266.04324,7478278.42268609
3470791265.90351,7478278.04123644
3470791265.92922,7478278.09004765
3470791266.33428,7478278.14109614
3470791265.92677,7478278.04727538
3470791266.02425,7478277.83090683
3470791266.14134,7478278.14206211
3470791266.1175,7478278.48419823
3470791265.94244,7478277.80966451
3470791265.81171,7478277.70389245
3470791266.25895,7478277.8915049
3470791266.14193,7478278.60977171
3470791265.77743,7478278.51592501
3470791265.87403,7478278.45868709
3470791266.06211,7478278.43110283
3470791266.07274,7478277.71840562
3470791265.97403,7478278.4000017
3470791265.72712,7478278.49052005
3470791266.08918,7478278.58638126
3470791266.10312,7478277.8548825
3470791265.94499,7478278.23499394
3470791266.13085,7478278.08894858
3470791266.14985,7478278.01507131
3470791265.98883,7478278.55456481
3470791266.20569,7478277.99527225
3470791265.84125,7478278.56686641
3470791266.09846,7478278.36722697
3470791266.19252,7478278.13462643
3470791265.80806,7478278.40505033
3470791266.24925,7478278.10919462
3470791266.2004,7478278.36170717
3470791266.18331,7478278.24625121
3470791265.98811,7478277.96808564
3470791265.77293,7478278.16700542
3470791265.82524,7478277.86443085
3470791266.0867,7478278.39042512
3470791265.96568,7478278.45465482
3470791265.80664,7478278.27903693
3470791265.81327,7478278.60105227
3470791265.76566,7478278.0782241
3470791266.20868,7478277.85086976
3470791266.14892,7478278.71250676
3470791266.01279,7478277.89533982
3470791265.8711,7478277.96526395
3470791265.96376,7478278.37427675
3470791265.96416,7478278.20766989
3470791265.75023,7478278.27942465
3470791265.80956,7478277.95074846
3470791266.17867,7478278.08967664
3470791265.95994,7478278.45218151
3470791265.78181,7478278.53834202
3470791266.02079,7478278.09092543
3470791265.66948,7478278.50576922
3470791265.83999,7478278.23135469
3470791265.98781,7478278.44089549
3470791265.85268,7478278.12858939
3470791266.20295,7478278.42290193
3470791265.75659,7478278.26840084
3470791266.03208,7478278.23077874
3470791266.23485,7478278.15719578
3470791266.28175,7478277.88268374
3470791265.91706,7478277.92837352
3470791266.04196,7478278.35613193
3470791266.14884,7478278.31108879
3470791266.1488,7478278.31117015
3470791265.72678,7478278.58001235
3470791266.17157,7478278.44664104
3470791266.11754,7478278.75997174
3470791265.78201,7478278.30520802
3470791266.26508,7478278.19850819
3470791266.38094,7478278.13807621
3470791266.01684,7478278.15425387
3470791265.78269,7478278.23780863
3470791265.80422,7478278.18738371
3470791266.31036,7478278.32624111
3470791265.64713,7478278.320041
3470791266.12754,7478277.85809849
3470791266.10017,7478277.9348395
3470791265.94064,7478278.07609232
3470791266.04202,7478278.02315469
3470791266.15868,7478277.98236522
3470791265.78764,7478277.96573576
3470791266.04289,7478278.54404939
3470791266.06815,7478278.1695715
3470791266.33429,7478278.15899274
3470791265.79303,7478278.04039252
3470791265.81536,7478278.06110195
3470791265.7838,7478278.24964518
3470791266.11258,7478277.81908274
3470791265.87042,7478278.4347485
3470791265.96383,7478278.33840106
3470791266.14728,7478278.11036462
3470791265.87247,7478278.26477469
3470791266.14777,7478278.25226804
3470791266.05842,7478277.88715063
3470791266.09528,7478278.24515404
3470791265.99368,7478278.29145032
3470791265.82091,7478277.9830645
3470791265.65986,7478278.60523372
3470791266.11635,7478278.09135683
3470791265.70208,7478278.50354251
3470791265.9529,7478278.31301206
3470791265.77902,7478277.85525215
3470791266.03384,7478278.02159107
3470791265.9847,7478278.37484308
3470791265.71007,7478278.50689143
3470791265.99364,7478278.29275081
3470791265.65937,7478278.56665776
3470791265.7722,7478278.08789072
3470791266.11173,7478278.19131213
3470791265.93811,7478278.64244323
3470791266.15319,7478278.26558082
3470791265.97689,7478278.1378558
3470791265.99998,7478278.41387334
3470791266.12323,7478277.89955041
3470791265.90216,7478277.89383814
3470791265.84382,7478278.46615495
3470791265.94416,7478278.45407412
3470791265.83453,7478277.98777822
3470791266.3034,7478278.32552773
3470791266.05754,7478278.35675414
3470791266.05708,7478278.42435188
3470791265.81382,7478278.04012988
3470791265.97228,7478278.18111549
3470791266.02571,7478278.38628311
3470791266.21342,7478278.21404215
3470791266.00583,7478278.24033804
3470791266.02313,7478278.65819223
3470791266.0174,7478278.09262322
3470791265.595,7478278.48257405
3470791266.00394,7478278.49686904
3470791266.17542,7478278.10626535
3470791266.08271,7478278.33438051
3470791265.78839,7478278.3649786
3470791265.83492,7478278.23013408
3470791265.87324,7478278.44050929
3470791265.63879,7478278.09837354
3470791266.21209,7478278.51269216
3470791265.74312,7478278.07491345
3470791265.96647,7478278.18313235
3470791265.91098,7478278.55106364
3470791266.01145,7478278.46994398
3470791265.88591,7478278.0041571
3470791266.23101,7478278.43450204
3470791266.03651,7478278.26697151
3470791265.91734,7478278.19936356
3470791265.96347,7478278.11494813
3470791266.02707,7478278.11524581
3470791265.86446,7478278.4155518
3470791266.16295,7478278.08996454
3470791266.26288,7478278.22155614
3470791265.91757,7478278.17445887
3470791266.04378,7478278.13465497
3470791265.84522,7478278.50509818
3470791265.96104,7478278.3477057
3470791266.16036,7478278.44243946
3470791265.96701,7478277.92471098
3470791266.15311,7478278.11985381
3470791266.11604,7478278.10762636
3470791265.68715,7478278.20811511
3470791265.96877,7478278.71631753
3470791266.21687,7478278.08185914
3470791266.02317,7478278.47607666
3470791265.97097,7478278.67348036
3470791266.23771,7478277.81538214
3470791265.82293,7478278.4004202
3470791265.78893,7478278.02865202
3470791265.89204,7478278.80260339
3470791265.99842,7478278.38287574
3470791266.21348,7478278.30996323
3470791265.99467,7478278.4132626
3470791265.82888,7478278.2513729
3470791265.77801,7478277.98596209
3470791266.15796,7478278.07301901
3470791266.1206,7478278.03814289
3470791266.1496,7478278.150142
3470791266.22754,7478278.55284093
3470791266.0057,7478278.40544782
3470791266.30915,7478277.9675204
3470791265.99496,7478277.75988364
3470791265.80834,7478278.31593821
3470791265.7408,7478278.00029675
3470791265.82227,7478278.2385581
3470791265.86559,7478278.39174423
3470791266.04875,7478278.02582791
3470791266.08483,7478278.1745768
3470791265.9624,7478278.28065599
3470791265.8513,7478278.07470187
3470791265.57541,7478278.35413546
3470791266.07063,7478278.23129219
3470791265.90458,7478278.09219879
3470791266.15254,7478278.37440503
3470791265.89434,7478278.4252193
3470791266.05476,7478278.28191947
3470791266.2027,7478278.03739652
3470791265.86319,7478278.00272514
3470791266.08218,7478278.25216662
3470791266.21562,7478278.07441908
3470791265.56713,7478277.88972942
3470791265.88958,7478278.4602772
3470791266.12256,7478278.1581219
3470791266.12445,7478278.40389021
3470791265.74466,7478277.97923919
3470791265.90544,7478277.83458592
3470791265.94642,7478278.30480393
3470791265.93415,7478278.20191854
3470791265.83516,7478278.42878722
3470791265.72068,7478278.27619371
3470791265.92605,7478278.66812849
3470791266.09815,7478278.22295654
3470791265.88403,7478278.81965215
3470791265.87647,7478277.79520551
3470791265.91299,7478278.51455335
3470791266.06271,7478277.92200635
3470791266.06817,7478278.41800706
3470791265.99545,7478278.16105412
3470791266.0596,7478278.53045954
3470791265.87855,7478278.09165441
3470791265.87313,7478277.77189958
3470791266.00034,7478278.51100531
3470791265.90209,7478278.35007049
3470791265.69428,7478278.16643608
3470791265.86501,7478278.26585004
3470791265.96564,7478277.87507852
3470791265.93775,7478278.17426903
3470791265.79928,7478278.48374122
3470791265.97734,7478277.90383624
3470791265.87359,7478278.24196956
3470791265.84716,7478277.91008349
3470791265.77426,7478278.08416757
3470791265.89437,7478278.25833419
3470791266.16471,7478278.22764097
3470791265.99027,7478278.11395463
3470791266.04009,7478278.16985395
3470791266.18468,7478278.33032768
3470791265.85492,7478278.73104465
3470791265.97726,7478278.25219748
3470791266.1212,7478278.19562203
3470791266.20249,7478278.27609926
3470791265.80829,7478278.31376369
3470791265.94811,7478278.05180874
3470791265.94198,7478277.91804466
3470791266.22004,7478278.13220983
3470791265.93154,7478278.11812538
3470791265.93271,7478278.45131681
3470791266.02358,7478278.2457125
3470791265.8407,7478278.48136752
3470791265.90878,7478277.92300422
3470791265.87195,7478278.08417265
3470791265.80485,7478278.15819219
3470791266.16946,7478278.28872227
3470791265.92255,7478278.23807989
3470791265.84166,7478278.30662574
3470791265.92018,7478278.06261905
3470791265.92443,7478278.04629124
3470791266.20684,7478278.18310769
3470791266.15082,7478278.36438473
3470791266.01819,7478278.27979214
3470791266.11874,7478278.35259002
3470791266.23274,7478278.25573186
3470791265.9385,7478278.26741967
3470791266.19125,7478278.39722571
3470791265.98722,7478278.2392646
3470791265.85654,7478278.43733175
3470791266.12113,7478278.02942576
3470791265.94247,7478278.38705366
3470791266.03492,7478278.61683139
3470791266.27922,7478278.26915699
3470791265.96106,7478278.10227406
3470791266.24968,7478278.17991403
3470791265.70452,7478278.20218298
3470791266.09004,7478277.90325465
3470791266.12923,7478277.84722469
3470791266.19228,7478278.74515503
3470791265.5621,7478278.30389481
3470791266.32482,7478278.00449072
3470791265.92985,7478278.14822316
3470791266.08393,7478278.25689392
3470791265.97767,7478278.27763682
3470791266.01738,7478278.44991931
3470791266.03272,7478278.25519016
3470791265.86984,7478278.10232017
3470791265.75936,7478278.4411219
3470791265.97256,7478278.34236829
3470791266.15429,7478278.07715747
3470791265.55609,7478278.10530935
3470791266.08215,7478278.33703352
3470791265.9196,7478278.580609
3470791266.02293,7478278.17993268
3470791265.87312,7478278.41763425
3470791265.95874,7478278.37281535
3470791265.9197,7478277.56276387
3470791265.81011,7478278.16509879
3470791265.76952,7478277.93127072
3470791266.04628,7478278.38548674
3470791265.88865,7478278.01362502
3470791265.9991,7478278.18021582
3470791265.97514,7478278.1516821
3470791265.95489,7478278.16507299
3470791266.01022,7478278.37002558
3470791266.1905,7478278.09792032
3470791265.8683,7478278.422694
3470791266.0257,7478277.93098922
3470791266.04303,7478278.56875252
3470791266.02339,7478278.00026766
3470791265.93532,7478278.51330162
3470791266.21349,7478278.43811514
3470791265.98109,7478278.35017339
3470791266.25863,7478278.18244684
3470791265.87783,7478277.94379997
3470791265.74911,7478278.44028672
3470791265.92483,7478278.02671685
3470791265.81113,7478278.01732127
3470791265.98477,7478278.05796978
3470791266.10733,7478278.05387478
3470791265.89097,7478278.88301938
3470791266.0894,7478278.20635293
3470791266.37296,7478278.60314614
3470791265.73579,7478277.80383369
3470791266.18876,7478278.32420911
3470791266.00306,7478278.11911067
3470791266.03041,7478278.27075794
3470791265.96713,7478278.41010379
3470791266.05573,7478278.37695877
3470791266.08874,7478277.93182524
3470791266.21029,7478278.3580677
3470791266.13569,7478277.69707987
3470791266.46027,7478278.25594518
3470791265.89373,7478277.84535429
3470791266.15727,7478278.64752012
3470791266.03103,7478278.06763318
3470791266.35226,7478277.95485136
3470791265.99712,7478278.2601779
3470791265.90249,7478277.98693071
3470791266.04285,7478278.30171998
3470791266.12111,7478278.15169535
3470791265.89537,7478278.37379324
3470791266.02042,7478278.49798846
3470791266.01689,7478278.2514986
3470791265.85116,7478278.59375207
3470791265.70975,7478278.3938887
3470791265.79596,7478278.39103323
3470791266.10147,7478277.92417575
3470791265.92306,7478278.15349513
3470791265.92064,7478278.46884925
3470791266.09505,7478278.26253085
3470791266.11322,7478278.1329088
3470791266.08287,7478278.37671198
3470791265.67484,7478278.19100864
3470791266.12815,7478277.78663623
3470791266.21462,7478277.83329856
3470791265.84203,7478278.3754539
3470791265.74491,7478278.34713656
3470791265.85631,7478278.45626034
3470791265.81097,7478278.21334477
3470791266.06898,7478278.23346007
3470791266.01794,7478277.66601845
3470791266.24872,7478277.93718991
3470791265.93849,7478278.79365354
3470791266.23226,7478278.26936123
3470791265.84522,7478278.1507618
3470791266.35349,7478278.27425628
3470791266.38739,7478278.25622157
3470791266.10985,7478278.45355548
3470791265.85751,7478278.10838786
3470791266.33559,7478278.28134847
3470791266.00046,7478278.41619477
3470791265.96671,7478278.20172959
3470791266.11959,7478278.09660587
3470791266.13125,7478278.40562782
3470791265.82951,7478277.96736377
3470791265.89785,7478278.18016736
3470791265.58373,7478278.00772897
3470791266.27784,7478278.33266074
3470791266.09927,7478278.14590013
3470791265.71366,7478278.15909327
3470791266.16993,7478278.60363498
3470791265.79543,7478278.4677236
3470791265.99147,7478278.47709438
3470791265.96717,7478278.13342411
3470791266.24708,7478278.51036324
3470791265.97623,7478278.59511091
3470791265.89661,7478277.99660776
3470791265.98555,7478278.63869459
3470791266.13231,7478278.19418394
3470791265.92561,7478278.24611306
3470791265.85807,7478278.12212139
3470791265.91771,7478278.05887543
3470791265.91959,7478277.86362405
3470791266.09386,7478277.93665148
3470791266.0536,7478277.83862555
3470791265.93788,7478277.92334828
3470791266.032,7478278.0277543
3470791265.90335,7478277.96819799
3470791266.05826,7478278.34109834
3470791266.22389,7478278.18036347
3470791266.0702,7478278.36234209
3470791265.7621,7478278.46026034
3470791265.8033,7478278.44022975
3470791266.0829,7478277.97652806
3470791265.94685,7478278.10867367
3470791265.78034,7478278.12887796
3470791265.90651,7478278.19316638
3470791266.07627,7478278.72445374
3470791266.15771,7478278.14664315
3470791266.21927,7478278.29096359
3470791265.878,7478278.28427895
3470791266.21307,7478277.59031606
3470791265.99109,7478278.19703017
3470791265.52412,7478278.15750812
3470791265.89082,7478278.39514976
3470791265.74999,7478278.46254035
3470791266.01987,7478277.65864401
3470791266.0335,7478278.1593784
3470791266.01096,7478278.06717547
3470791265.95524,7478278.35031179
3470791265.86575,7478278.20889128
3470791266.02458,7478278.00958293
3470791265.96247,7478278.11316022
3470791266.00467,7478278.20169901
3470791265.9518,7478277.99900866
3470791266.1048,7478278.06798372
3470791265.7841,7478278.37311273
3470791266.0288,7478278.14040775
3470791266.12809,7478278.56671655
3470791265.89908,7478278.26974997
3470791265.68938,7478278.20327823
3470791265.90834,7478278.28958251
3470791265.8595,7478278.05570411
3470791265.89885,7478278.03366714
3470791266.06972,7478277.83692627
3470791265.98375,7478278.1826297
3470791266.01866,7478278.17723999
3470791266.24659,7478278.70137598
3470791265.90616,7478278.25180785
3470791266.14956,7478278.53784571
3470791266.2186,7478277.79321889
3470791266.1972,7478277.49156839
3470791266.02402,7478278.53338053
3470791266.03083,7478278.14847286
3470791266.16939,7478278.1120091
3470791265.93829,7478278.18760668
3470791265.96185,7478278.15880709
3470791266.11501,7478278.13679248
3470791265.78543,7478277.55250188
3470791265.75319,7478278.28451685
3470791265.93819,7478277.8532268
3470791265.93183,7478278.21222452
3470791266.40942,7478278.20132737
3470791266.09135,7478278.50756286
3470791265.96708,7478277.81125634
3470791265.93011,7478278.12911842
3470791266.01254,7478278.18762298
3470791265.96247,7478278.33772132
3470791265.94199,7478277.99229612
3470791265.80731,7478278.54352103
3470791266.13836,7478277.87443923
3470791266.03709,7478278.36224656
3470791265.93302,7478278.2101398
3470791265.88335,7478278.48968412
3470791265.90932,7478278.33032709
3470791266.04972,7478278.60279079
3470791266.22286,7478278.24888241
3470791266.13712,7478278.62203679
3470791265.87175,7478278.14011581
3470791266.04139,7478278.2894666
3470791265.93425,7478278.12469692
3470791266.11201,7478278.30992713
3470791266.02199,7478277.99966027
3470791266.15005,7478278.05965867
3470791265.82617,7478278.28173846
3470791265.82695,7478278.21818731
3470791265.80597,7478278.24169385
3470791265.77105,7478278.35816952
3470791266.31391,7478278.39331085
3470791266.1842,7478278.22362053
3470791265.89453,7478278.45023394
3470791265.99701,7478278.3262282
3470791265.84279,7478278.19533237
3470791265.94104,7478278.43820671
3470791265.97115,7478277.98393983
3470791266.01056,7478278.0176765
3470791266.04571,7478278.05688732
3470791265.57307,7478278.31054341
3470791265.8947,7478278.256448
3470791266.09988,7478278.3955207
3470791265.99388,7478278.73212503
3470791265.973,7478278.21092001
3470791265.87289,7478278.76465408
3470791265.95442,7478277.84217771
3470791266.14708,7478278.11986336
3470791266.13567,7478278.1550463
3470791266.13218,7478278.53064927
3470791266.16604,7478278.37354555
3470791265.86563,7478278.51370954
3470791266.01959,7478278.40179449
3470791266.07027,7478278.49520976
3470791265.8914,7478278.47775644
3470791265.76785,7478278.25123354
3470791265.91298,7478278.39236205
3470791266.09348,7478278.1156906
3470791266.23554,7478278.45680222
3470791266.23342,7478277.9803641
3470791265.76419,7478278.3070384
3470791265.91786,7478278.12329751
3470791265.99225,7478278.41003952
3470791266.06713,7478277.97157231
3470791265.82699,7478278.15855026
3470791266.07767,7478277.9168126
3470791266.0382,7478278.02716946
3470791265.98722,7478278.5010595
3470791266.09239,7478278.08994204
3470791266.05908,7478278.23680214
3470791266.08516,7478278.63622704
3470791266.11741,7478278.48077751
3470791266.13036,7478278.30466393
3470791266.30714,7478277.92451392
3470791266.31412,7478278.44257529
3470791265.62388,7478278.30282619
3470791266.1837,7478278.18786199
3470791266.06032,7478278.39148304
3470791266.08106,7478278.4469986
3470791265.98312,7478278.29914554
3470791265.84178,7478278.28348684
3470791265.77896,7478278.33727067
3470791266.02972,7478278.01690861
3470791266.20395,7478278.2218746
3470791265.90153,7478278.20105669
3470791265.77885,7478278.58174404
3470791265.98107,7478278.44908823
3470791265.93453,7478278.25840253
3470791265.9575,7478277.85595074
3470791265.80043,7478278.08533447
3470791265.92101,7478278.61820637
3470791266.00648,7478278.35672252
3470791266.17161,7478278.43682776
3470791266.21978,7478278.26300438
3470791266.22163,7478278.39611316
3470791265.85148,7478278.46641354
3470791266.12706,7478278.26578462
3470791266.37388,7478277.97840218
3470791265.98434,7478278.24530557
3470791265.80178,7478278.48854388
3470791266.1239,7478277.96644234
3470791265.91996,7478278.00826712
3470791266.24765,7478277.99829264
3470791266.14661,7478277.71925074
3470791265.99789,7478278.54283635
3470791265.9072,7478278.21472773
3470791265.76211,7478278.00665427
3470791265.94988,7478277.99593524
3470791266.07681,7478278.35069579
3470791266.14793,7478278.46185026
3470791266.25243,7478278.1714603
3470791265.98242,7478278.16372394
3470791265.8563,7478277.95958959
3470791265.9268,7478278.21844905
3470791265.82851,7478278.42625133
3470791266.07222,7478277.8316704
3470791266.31835,7478278.30000976
3470791266.00521,7478278.60393746
3470791265.89254,7478277.97573079
3470791265.96146,7478278.13423696
3470791265.93111,7478278.65235096
3470791265.65668,7478278.60051453
3470791266.04672,7478278.43852669
3470791266.09867,7478278.11279827
3470791265.90887,7478278.040249
3470791266.12353,7478278.23939488
3470791265.87658,7478278.31447841
3470791265.71006,7478278.02874348
3470791266.2533,7478278.07786137
3470791265.98616,7478278.39856023
3470791265.97198,7478278.28757791
3470791266.08613,7478278.46444296
3470791266.03233,7478278.36469369
3470791265.89451,7478277.86855466
3470791266.08533,7478278.45313246
3470791265.76511,7478278.2439978
3470791266.06407,7478277.95815515
3470791266.1079,7478278.169216
3470791265.74676,7478278.36727869
3470791266.03474,7478277.94518571
3470791265.94183,7478278.36787791
3470791266.00952,7478278.5003385
3470791265.90689,7478277.86119901
3470791265.79064,7478278.09243449
3470791265.7764,7478278.22443348
3470791266.01805,7478278.07119873
3470791266.15681,7478278.03427714
3470791266.21539,7478278.53285722
3470791266.24455,7478277.91537238
3470791265.96878,7478278.08348928
3470791265.9485,7478278.27337717
3470791265.87121,7478278.39713119
3470791266.06289,7478278.22445438
3470791266.28932,7478278.30532496
3470791266.24931,7478278.02102475
3470791265.95303,7478278.11772123
3470791266.11534,7478278.5027871
3470791265.83682,7478278.26639792
3470791266.25573,7478278.18509195
3470791266.00953,7478278.05884457
3470791265.95667,7478277.86255876
3470791265.94874,7478278.33402475
3470791265.5251,7478278.42216137
3470791265.71948,7478277.9964557
3470791265.78695,7478278.5091487
3470791265.95533,7478278.43258024
3470791265.93773,7478278.30218239
3470791266.12554,7478278.00920996
3470791266.01053,7478278.66437544
3470791265.88916,7478278.26745544
3470791265.85281,7478278.49723875
3470791265.87785,7478278.11574714
3470791265.92479,7478278.48808334
3470791265.99577,7478277.85175065
3470791266.09756,7478277.73904366
3470791265.94415,7478278.1787827
3470791265.49457,7478278.38868501
3470791265.86832,7478278.2406763
3470791265.60105,7478277.99113209
3470791265.95964,7478278.12173858
3470791265.78758,7478278.25798906
3470791265.90859,7478278.60416449
3470791265.79055,7478278.19349335
3470791266.00258,7478278.3685433
3470791266.13966,7478278.61885365
3470791266.23928,7478278.03139254
3470791266.16155,7478278.45031076
3470791266.05461,7478278.1336495
3470791265.80416,7478278.76894628
3470791266.11685,7478278.15846079
3470791266.15369,7478278.0472356
3470791265.99741,7478278.16775948
3470791265.89125,7478277.91372408
3470791266.06618,7478278.44675266
3470791266.08025,7478278.16812391
3470791265.94186,7478278.18873784
3470791266.15795,7478278.43883506
3470791265.97479,7478278.37762717
3470791265.6904,7478278.28914307
3470791265.97517,7478278.02153065
3470791265.91552,7478278.22484183
3470791266.21039,7478278.15631171
3470791266.14357,7478278.30198143
3470791265.86095,7478278.63669105
3470791266.10259,7478278.31293387
3470791265.98033,7478278.05422371
3470791266.18636,7478278.01756172
3470791266.06021,7478278.2070592
3470791265.73838,7478278.48648424
3470791266.28628,7478278.27030697
3470791265.80425,7478278.75373838
3470791266.02169,7478277.96719894
3470791265.79369,7478278.00306635
3470791266.02595,7478278.105587
3470791265.92963,7478277.99195912
3470791266.08376,7478278.23941549
3470791266.22321,7478278.3313098
3470791266.02241,7478278.43001352
3470791265.73216,7478278.25684459
3470791266.22768,7478278.42664643
3470791266.04885,7478278.2133667
3470791266.12222,7478277.85553562
3470791265.95885,7478278.10294211
3470791265.9406,7478278.44789852
3470791265.80145,7478278.39700224
3470791266.09707,7478277.7996019
3470791265.84502,7478278.16770702
3470791266.1279,7478278.35967044
3470791265.94793,7478278.32100608
3470791265.94046,7478278.45950847
3470791266.03948,7478278.13800894
3470791265.90058,7478278.13064988
3470791266.00528,7478278.10845507
3470791266.01199,7478278.24135212
3470791265.92405,7478278.30211288
3470791265.81261,7478278.31989133
3470791265.84495,7478278.28977952
3470791265.83629,7478278.04274648
3470791265.74538,7478278.16389452
3470791266.06463,7478277.71477014
3470791265.7691,7478278.22389609
3470791265.90727,7478278.47959903
3470791265.89463,7478278.15867056
3470791265.74467,7478278.12053628
3470791266.05179,7478278.08821204
3470791265.95864,7478278.12225423
3470791265.94178,7478278.16598139
3470791265.9109,7478278.08409414
3470791265.92586,7478278.39110839
3470791266.18771,7478278.79235428
3470791265.84985,7478278.17263293
3470791266.0613,7478278.17561483
3470791265.93101,7478277.76522565
3470791265.90171,7478278.65039439
